size,cores,time
12500, 154, 3.530887
12500, 155, 3.343123
12500, 156, 3.445758
12500, 157, 3.372886
12500, 158, 3.275558
12500, 159, 3.246681
12500, 160, 3.643380
12500, 161, 3.571014
12500, 162, 3.518891
12500, 163, 3.268543
12500, 164, 3.183249
12500, 165, 3.373720
12500, 166, 3.435051
12500, 167, 3.430525
12500, 168, 3.239003
12500, 169, 3.410036
12500, 170, 3.351940
12500, 171, 3.555259
12500, 172, 3.456703
12500, 173, 3.507924
12500, 174, 3.360698
12500, 175, 3.521183
12500, 176, 3.251784
12500, 177, 3.271839
12500, 178, 3.562253
12500, 179, 3.436116
12500, 180, 3.392699
12500, 181, 3.254742
12500, 182, 3.394389
12500, 183, 3.411014
12500, 184, 3.557947
12500, 185, 3.539810
12500, 186, 3.526218
12500, 187, 3.485988
12500, 188, 3.450180
12500, 189, 3.400382
12500, 190, 3.297745
12500, 191, 3.546081
12500, 192, 3.524687
12500, 193, 3.468156
12500, 194, 3.267271
12500, 195, 3.410681
12500, 196, 3.312439
12500, 197, 3.324142
12500, 198, 3.362816
12500, 199, 3.125226
12500, 200, 3.639594
12500, 201, 3.461866
12500, 202, 3.673413
12500, 203, 3.214077
12500, 204, 3.192919
12500, 205, 3.374475
12500, 206, 3.598487
12500, 207, 3.457685
12500, 208, 3.476895
12500, 209, 3.065232
12500, 210, 3.427464
12500, 211, 3.627872
12500, 212, 3.243543
12500, 213, 3.345602
12500, 214, 3.151044
12500, 215, 3.059390
12500, 216, 3.027304
12500, 217, 3.099869
12500, 218, 3.226351
12500, 219, 3.595872
12500, 220, 3.209620
12500, 221, 3.556697
12500, 222, 3.807810
12500, 223, 3.545492
12500, 224, 3.672250
12500, 225, 3.502663
12500, 226, 3.277489
12500, 227, 3.709974
12500, 228, 3.929949
12500, 229, 3.461339
12500, 230, 3.191617
12500, 231, 3.210701
12500, 232, 3.364785
12500, 233, 3.437829
12500, 234, 3.735420
12500, 235, 3.405173
12500, 236, 3.422144
12500, 237, 3.879841
12500, 238, 3.701797
12500, 239, 4.144877
12500, 240, 3.704697
12500, 241, 3.181463
12500, 242, 3.725228
12500, 243, 3.274451
12500, 244, 3.675974
12500, 245, 4.261712
12500, 246, 3.825112
12500, 247, 3.451384
12500, 248, 3.236306
12500, 249, 4.812549
12500, 250, 3.244850
12500, 251, 3.616798
12500, 252, 3.088217
12500, 253, 4.250478
12500, 254, 3.767399
12500, 255, 4.314615
